idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
25,47000,Alugado,6.0,Médico,B,3500,9.99,0,0.07,N
25,34000,Hipotecado,9.0,Quitação de dívidas,A,2000,7.66,1,0.06,N
32,180000,Hipotecado,12.0,Pessoal,A,10000,7.9,0,0.06,N
26,155000,Alugado,7.0,Quitação de dívidas,B,24000,10.99,0,0.15,N
26,52000,Hipotecado,6.0,Pessoal,A,6500,6.76,0,0.13,N
26,68000,Próprio,6.0,Pessoal,C,21000,13.92,0,0.31,N
22,110000,Hipotecado,0.0,Quitação de dívidas,A,28000,7.49,0,0.25,N
25,170850,Hipotecado,9.0,Médico,F,6500,15.01,1,0.03,N
32,45000,Hipotecado,7.0,Quitação de dívidas,A,4000,7.49,0,0.09,N
33,16000,Hipotecado,0.0,Médico,A,6000,7.14,1,0.38,N
26,60000,Alugado,0.0,Empreendimento,A,5000,7.14,0,0.08,N
29,33000,Alugado,2.0,Educação,B,7200,11.71,1,0.22,N
21,84000,Alugado,5.0,Empreendimento,A,7200,8.49,0,0.09,N
27,39000,Hipotecado,0.0,Quitação de dívidas,C,6900,12.87,0,0.18,N
22,25200,Alugado,7.0,Médico,D,7500,14.96,1,0.3,N
22,19200,Alugado,2.0,Quitação de dívidas,A,6250,7.51,1,0.33,N
23,34800,Alugado,6.0,Educação,A,6600,7.49,0,0.19,N
28,77500,Próprio,3.0,Educação,A,8000,8.49,0,0.1,N
37,44000,Alugado,0.0,Pessoal,B,1700,10.59,1,0.04,N
23,70000,Alugado,1.0,Educação,A,3500,5.42,0,0.05,N
27,37000,Próprio,5.0,Reforma Casa,B,8000,10.99,0,0.22,N
21,40000,Alugado,2.0,Médico,B,10000,11.71,0,0.25,N
22,35500,Alugado,6.0,Reforma Casa,C,10875,12.84,1,0.31,N
33,99300,Hipotecado,11.0,Médico,A,7500,5.79,0,0.08,N
22,34404,Alugado,2.0,Reforma Casa,D,7500,15.05,1,0.22,N
26,12000,Próprio,2.0,Reforma Casa,A,6100,7.51,1,0.51,N
45,55000,Alugado,17.0,Empreendimento,B,12000,9.91,0,0.22,N
24,46000,Hipotecado,2.0,Pessoal,B,15250,12.53,1,0.33,N
24,51000,Próprio,6.0,Empreendimento,B,6000,10.75,0,0.12,N
30,90000,Hipotecado,5.0,Pessoal,B,7500,10.71,0,0.08,N
45,210000,Hipotecado,14.0,Quitação de dívidas,A,12000,9.63,0,0.06,N
33,40000,Alugado,15.0,Educação,B,15000,9.88,1,0.38,N
33,24000,Alugado,0.0,Educação,C,2000,14.35,0,0.08,S
22,50004,Alugado,6.0,Educação,D,10200,15.21,0,0.2,N
23,40000,Alugado,7.0,Empreendimento,B,10000,10.36,0,0.25,N
26,52000,Alugado,3.0,Educação,B,8000,10.25,0,0.15,N
25,68515,Alugado,2.0,Médico,C,5600,12.61,0,0.08,N
30,65004,Hipotecado,9.0,Educação,A,15000,7.51,0,0.23,N
33,50800,Alugado,16.0,Educação,E,10000,16.4,0,0.2,S
22,48000,Alugado,1.0,Educação,B,7200,9.62,0,0.15,N
26,62000,Alugado,1.0,Médico,C,5200,15.96,0,0.08,N
23,35808,Hipotecado,3.0,Educação,A,8700,7.51,0,0.24,N
27,42162,Outros,11.0,Empreendimento,A,2400,7.74,0,0.06,N
33,58000,Alugado,0.0,Quitação de dívidas,B,14400,9.91,0,0.25,N
28,55000,Alugado,3.0,Médico,C,5000,12.53,0,0.09,S
36,81996,Alugado,4.0,Pessoal,D,15000,14.09,0,0.18,N
40,73000,Alugado,2.0,Pessoal,D,9975,16.29,1,0.14,S
23,62000,Alugado,2.0,Médico,A,4200,5.42,0,0.07,N
24,100000,Hipotecado,8.0,Quitação de dívidas,C,3600,13.23,0,0.04,S
23,27000,Alugado,4.0,Pessoal,C,7000,13.79,0,0.26,N
28,40000,Hipotecado,1.0,Médico,A,10000,7.29,0,0.25,N
21,65000,Alugado,0.0,Quitação de dívidas,B,12000,11.71,0,0.18,N
33,50000,Alugado,2.0,Quitação de dívidas,B,14000,10.62,0,0.28,N
22,32400,Alugado,6.0,Educação,A,8000,7.9,0,0.25,N
29,29000,Alugado,3.0,Empreendimento,C,5000,15.23,0,0.17,S
32,150000,Hipotecado,17.0,Empreendimento,C,12000,12.99,0,0.08,S
38,52000,Próprio,3.0,Pessoal,D,8000,15.21,0,0.15,N
24,57000,Hipotecado,0.0,Quitação de dívidas,B,2400,12.69,0,0.04,N
24,125000,Alugado,4.0,Empreendimento,B,11500,10.38,0,0.09,N
27,32000,Alugado,1.0,Pessoal,A,5800,7.49,0,0.18,N
56,19200,Alugado,0.0,Empreendimento,B,6025,11.71,1,0.31,N
25,180488,Hipotecado,9.0,Reforma Casa,C,24000,12.87,0,0.13,N
23,12000,Alugado,2.0,Pessoal,B,3075,10.37,1,0.26,N
27,40000,Alugado,11.0,Quitação de dívidas,A,20000,6.91,1,0.5,N
22,61402,Hipotecado,7.0,Educação,B,10800,9.99,0,0.18,N
28,65004,Hipotecado,7.0,Médico,A,9000,5.99,0,0.14,N
33,37440,Alugado,5.0,Pessoal,B,4400,11.71,0,0.12,N
24,79000,Alugado,0.0,Médico,B,8000,11.49,0,0.1,N
32,42000,Alugado,3.0,Pessoal,B,2400,9.62,0,0.06,N
23,40000,Alugado,2.0,Quitação de dívidas,B,12000,12.18,0,0.3,N
35,76000,Alugado,2.0,Pessoal,C,1000,13.49,0,0.01,N
28,285000,Hipotecado,4.0,Pessoal,E,25000,16.32,0,0.09,N
38,65000,Alugado,4.0,Reforma Casa,C,4500,13.43,0,0.07,N
24,120000,Hipotecado,8.0,Reforma Casa,C,9500,11.66,0,0.08,S
61,85000,Hipotecado,11.0,Pessoal,B,9000,9.99,0,0.11,N
30,117500,Hipotecado,0.0,Educação,A,13500,8.49,0,0.11,N
23,35004,Alugado,4.0,Médico,C,5000,14.72,0,0.14,S
24,41745,Alugado,2.0,Pessoal,A,3200,9.63,0,0.08,N
47,1362000,Hipotecado,9.0,Empreendimento,A,6600,7.74,0,0.0,N
35,30000,Alugado,0.0,Empreendimento,B,3000,10.65,0,0.1,N
28,45000,Alugado,3.0,Médico,C,7000,13.43,0,0.16,S
24,65000,Alugado,5.0,Médico,A,12000,8.9,0,0.18,N
26,60996,Alugado,6.0,Reforma Casa,C,3000,12.22,0,0.05,S
22,44000,Alugado,7.0,Educação,C,18000,13.57,1,0.41,S
27,71700,Hipotecado,11.0,Reforma Casa,C,9000,13.8,0,0.13,N
21,36588,Hipotecado,5.0,Quitação de dívidas,D,1000,14.61,1,0.03,N
35,39000,Alugado,8.0,Médico,B,5000,9.99,1,0.13,N
24,26500,Alugado,0.0,Médico,C,6000,13.79,0,0.23,S
26,31200,Alugado,4.0,Pessoal,C,8325,13.49,0,0.27,N
27,75805,Alugado,1.0,Quitação de dívidas,E,13450,16.32,1,0.18,N
24,58000,Hipotecado,0.0,Reforma Casa,A,3500,7.68,0,0.06,N
23,59300,Alugado,1.0,Médico,A,3000,9.63,0,0.05,N
26,35000,Alugado,5.0,Empreendimento,B,7000,10.99,0,0.2,N
37,24000,Alugado,5.0,Médico,B,6000,11.49,0,0.25,N
28,75000,Hipotecado,12.0,Empreendimento,C,15250,11.34,0,0.2,N
34,120000,Hipotecado,10.0,Educação,B,20000,10.37,0,0.17,N
22,80000,Alugado,5.0,Quitação de dívidas,B,3600,12.69,0,0.04,N
24,175000,Próprio,3.0,Empreendimento,B,8000,11.14,0,0.05,N
28,55000,Alugado,3.0,Empreendimento,C,5000,12.53,0,0.09,S
24,59000,Alugado,1.0,Reforma Casa,D,18000,14.96,1,0.31,S
23,12996,Próprio,0.0,Quitação de dívidas,C,2400,13.49,1,0.18,S
38,151000,Hipotecado,8.0,Quitação de dívidas,A,35000,8.9,0,0.23,N
22,16800,Alugado,2.0,Pessoal,B,4000,10.25,1,0.24,N
23,29120,Próprio,0.0,Educação,A,6400,8.94,0,0.22,N
32,44400,Hipotecado,5.0,Reforma Casa,D,6500,14.84,0,0.15,S
30,150000,Hipotecado,2.0,Reforma Casa,D,12000,11.86,0,0.08,S
25,109000,Hipotecado,5.0,Empreendimento,A,5000,8.49,0,0.05,N
28,70000,Hipotecado,7.0,Médico,A,4000,6.39,0,0.06,N
23,28800,Próprio,7.0,Médico,A,12250,7.51,0,0.43,N
25,49000,Alugado,1.0,Pessoal,D,12000,13.49,1,0.24,N
31,46500,Hipotecado,2.0,Quitação de dívidas,A,6250,5.79,0,0.13,N
23,33996,Alugado,7.0,Pessoal,B,8000,10.95,1,0.24,N
22,90000,Hipotecado,6.0,Quitação de dívidas,A,16000,6.03,0,0.18,N
22,40000,Alugado,2.0,Pessoal,B,4000,11.49,0,0.1,N
42,85000,Alugado,3.0,Empreendimento,C,5750,12.99,0,0.07,S
22,36000,Hipotecado,2.0,Quitação de dívidas,A,1800,6.17,0,0.05,N
29,34000,Alugado,0.0,Quitação de dívidas,B,10000,12.53,1,0.29,N
29,31200,Alugado,2.0,Pessoal,B,6000,11.46,1,0.19,N
26,28000,Alugado,6.0,Educação,B,5100,11.89,0,0.18,N
22,39000,Alugado,4.0,Médico,B,14000,10.37,1,0.36,N
26,70000,Próprio,10.0,Pessoal,B,10000,12.42,0,0.14,N
25,100000,Próprio,4.0,Médico,C,15000,11.28,0,0.15,N
25,42000,Alugado,3.0,Médico,A,5000,7.51,0,0.12,N
24,99000,Hipotecado,8.0,Educação,B,12250,9.88,0,0.12,N
24,32000,Alugado,1.0,Médico,A,12000,7.29,1,0.38,N
41,40000,Alugado,3.0,Pessoal,A,9200,7.49,0,0.23,N
42,48000,Hipotecado,26.0,Médico,A,6500,7.29,0,0.14,N
30,68000,Alugado,5.0,Educação,D,16000,14.09,0,0.24,N
28,48000,Alugado,1.0,Empreendimento,B,2650,11.26,0,0.06,N
25,23400,Alugado,3.0,Médico,B,4000,12.42,0,0.17,N
46,101500,Hipotecado,8.0,Quitação de dívidas,B,15000,11.14,0,0.15,N
25,76000,Hipotecado,4.0,Reforma Casa,A,14000,7.66,0,0.18,N
26,125000,Alugado,0.0,Educação,A,15500,7.88,0,0.12,N
23,38000,Hipotecado,5.0,Empreendimento,B,4000,12.42,0,0.11,N
40,42996,Hipotecado,5.0,Empreendimento,C,8400,13.49,0,0.2,S
31,96000,Hipotecado,4.0,Quitação de dívidas,A,9600,5.99,0,0.1,N
22,44000,Alugado,3.0,Pessoal,A,4500,5.79,1,0.1,N
23,136000,Hipotecado,2.0,Pessoal,D,9800,15.99,0,0.07,S
25,109000,Hipotecado,5.0,Quitação de dívidas,B,15000,10.25,0,0.14,N
24,77350,Hipotecado,2.0,Quitação de dívidas,C,4800,13.79,0,0.06,S
29,92004,Hipotecado,12.0,Médico,B,10000,9.63,0,0.11,N
26,50000,Hipotecado,0.0,Educação,A,10000,7.74,0,0.2,N
32,75000,Hipotecado,2.0,Educação,D,2000,15.65,0,0.03,S
27,75860,Alugado,9.0,Médico,B,24000,10.99,1,0.32,N
21,38000,Alugado,5.0,Educação,B,13500,9.91,1,0.36,N
38,42000,Alugado,3.0,Pessoal,B,2000,10.38,0,0.05,N
