id,sexo,logica,quantitativa,dominios,prog_computador,cuidadoso,afiabilidade,sociavel,neuroticismo,experiencias,salario,formado
663786,f,450,400,0.356536487724475,525,1.5644,1.2114,1.8543,0.9066,0.6721,32083.333333333332,7
1044367,m,520,655,0.0622212912369296,405,0.1282,0.8784,-1.3733,0.0192,0.2889,25000.0,6
321090,m,585,655,0.8841225115937349,535,-0.5719,0.3448,-0.6343,1.35483,0.4234,43333.333333333336,8
295129,f,505,505,0.525922584252055,415,-0.4173,0.5008,-0.344,1.4724,0.3444,25000.0,8
1088210,m,350,310,0.563267823666597,425,-0.3027,-1.7856,-2.4491,-0.4879,-3.1602,15000.0,8
123370,m,445,355,0.6359787564567939,445,-0.1082,1.1248,1.2525,1.8249,1.4502,23333.333333333332,9
644569,m,570,825,0.9872070858908678,645,-0.0154,-0.7866,-2.2954,-0.3612,-1.4356,23333.333333333332,8
859668,m,640,680,0.875503907349337,395,1.1336,1.3779,1.0859,-0.8682,0.0973,27500.0,7
652414,m,355,235,0.557389505646088,295,0.4155,-0.2871,1.3933,-0.2344,-0.0943,15000.0,7
512748,m,630,590,0.952245572924303,585,-0.880999999999999,0.0328,-0.344,0.6498,0.0679,43333.333333333336,8
327337,m,455,595,0.6944793277084631,345,-1.1901,1.5538,-0.9245,-0.17277,-0.4455,34583.333333333336,8
676634,m,470,560,0.450876584483451,395,0.99,0.3789,0.1637,-0.7415,-0.2859,25833.333333333332,7
833462,m,525,445,0.622642915849938,435,-1.7389,-1.7856,0.9322,1.0333,-1.4356,20000.0,10
576127,m,535,695,0.525922584252055,415,0.1282,0.7119,0.1637,0.0192,-0.4776,16250.0,7
298308,m,495,485,0.377551419424541,375,-1.3447,-1.2153,-1.3599,0.7673,-0.9194,35833.333333333336,8
247966,m,465,415,0.600057182338341,435,-2.1175,1.2808,1.3977,-0.0552,1.4502,33333.333333333336,9
326978,m,605,525,0.910770164246022,445,-1.3447,-0.3183,-0.4891,0.64983,-0.4455,37500.0,8
902378,m,620,650,0.953899775079926,475,-0.4463,0.0459,0.4711,0.3995,-1.0524,22916.666666666668,6
308991,f,335,355,0.450876584483451,395,0.9737,0.6568,0.672,1.3549,0.6603,20833.333333333332,7
330310,f,495,485,0.600057182338341,435,1.1283,0.6178,-0.1626,-0.17277,0.6603,23333.333333333332,8
333767,m,405,705,0.229481754911755,405,0.2009,0.9688,-1.9405,1.3549,-0.16899999999999898,35416.666666666664,8
1190029,m,495,415,0.8422483222578359,555,0.2718,0.8784,1.7007,-0.8682,1.247,25000.0,6
510158,m,350,445,0.276047228046856,345,-1.1128,-2.6193,-1.0697,1.3255,-1.2354,27916.666666666668,8
611624,m,555,695,0.910770164246022,375,0.1282,0.2124,0.01,0.0192,-0.8608,25000.0,7
256138,m,615,605,0.8646854133700849,525,0.3555,-1.5273,0.8171,2.2949,0.6603,41666.666666666664,10
806544,m,495,575,0.486747008438193,544,-2.1698,-2.2851,-0.9122,0.3995,-3.1602,23333.333333333332,6
1188011,m,540,465,0.953899775079926,445,0.8463,0.5454,0.7785,-1.5021,-0.2859,25416.666666666668,6
806990,m,605,560,0.7656735812340111,485,1.1336,1.0449,0.9322,-2.3895,-0.2859,40000.0,7
872338,m,620,650,0.974396112538398,615,-0.3027,1.3779,1.0859,0.0192,0.4805,25416.666666666668,6
815859,m,510,575,0.943272157866555,385,0.99,0.5454,0.1637,-1.2486,-0.6692,27500.0,6
924753,m,670,720,0.8422483222578359,575,-0.4463,1.2114,0.9322,1.1601,-0.0943,27083.333333333332,6
78978,m,565,605,0.563267823666597,425,-0.2628,-0.4353,-0.344,0.2973,-0.7615,46250.0,10
640779,m,495,530,0.600057182338341,435,-0.4463,0.0459,-2.6028,-1.2486,-1.6273,17500.0,7
796733,m,525,665,0.938399136791175,345,0.4155,0.3789,-0.6048,-0.7415,0.2889,26250.0,7
391977,m,555,545,0.37605958665154493,495,-0.4173,0.1888,-0.6343,-1.2303,0.5419,18750.0,8
1092890,m,395,500,0.881620069530177,705,-0.3027,-0.1206,0.3174,-0.3612,-0.2859,25833.333333333332,7
631799,m,495,575,0.758379883023504,455,-2.1698,-4.2831,-1.8344,-0.1076,-2.9686,16666.666666666668,7
391116,m,525,525,0.8431237266657421,515,-0.1082,-0.0842,-0.2714,-0.1727,-0.6035,29166.666666666668,8
656053,f,645,635,0.819416529835888,505,-0.4463,0.8784,-0.9122,-0.4879,-0.8608,25416.666666666668,7
49508,m,335,345,0.190153405601018,315,-0.2628,-1.6313,0.065,0.6605,-0.2875,34583.333333333336,11
868791,m,610,705,0.622642915849938,445,1.5644,0.7119,1.547,-2.136,-0.0943,27083.333333333332,6
432156,m,425,465,0.9014895713710328,545,1.59199999999999,0.0328,-0.0537,-0.6428,0.3444,24166.666666666668,9
640581,f,655,825,0.7656735812340111,485,0.2718,1.0449,0.01,-0.8682,0.2889,30000.0,7
466888,f,445,435,0.8646854133700849,525,0.8192,0.2668,-0.2714,-0.4078,-0.1295,27083.333333333332,8
796891,f,585,575,0.991230625262871,575,-0.0154,1.2114,0.9322,1.5404,0.8637,25000.0,6
541286,m,580,840,0.735795709224656,475,-0.2628,1.1248,0.3817,0.5323,0.4234,34583.333333333336,7
670672,m,525,470,0.8646854133700849,525,-0.3027,0.0459,0.9322,0.9066,1.247,23333.333333333332,7
856700,m,410,470,0.298769128563994,325,0.2718,1.2114,1.3933,1.4136,-0.2859,16666.666666666668,7
962937,m,680,485,0.356536487724475,415,-1.1644,0.0459,0.1637,-0.2344,-1.244,27083.333333333332,6
1119098,f,470,200,0.23780283983757,195,1.2772,1.3779,1.0859,1.0333,1.0554,15000.0,6
204287,f,425,605,0.824666400671332,285,0.6646,0.3448,0.3817,-1.3478,0.8183,40000.0,9
955427,f,390,555,0.493596387301038,365,-0.0154,-0.2871,0.01,0.2727,0.2889,15000.0,6
1208205,m,540,465,0.112139438207403,335,-0.4463,-0.7866,-0.4511,-0.995,-1.0524,13750.0,6
932813,f,570,630,0.8646854133700849,525,0.4155,0.5454,0.9322,-0.2344,-0.0943,27083.333333333332,6
222887,m,485,554,0.942116551485008,575,-0.4173,-1.9953,0.672,1.2374,-0.9194,30000.0,9
357365,m,605,645,0.9014895713710328,545,-0.2628,0.3838,-1.2511,-0.8778,0.9763,22083.333333333332,8
1203568,f,570,605,0.943272157866555,425,0.1282,0.7119,0.4711,-0.995,1.0554,25000.0,6
929961,m,340,415,0.7447583540089391,475,-1.0208,-0.9531,0.01,1.0333,-0.8608,20000.0,6
814673,m,385,340,0.190153405601018,315,0.2718,-1.1196,0.1637,1.4136,-0.2859,16666.666666666668,7
389358,m,455,565,0.819416529835888,505,-1.4992,-0.7473,-0.4891,1.3549,-1.4724,15000.0,8
728009,m,475,500,0.488347976782714,405,-0.0154,-2.1186,0.1637,1.6672,-1.6273,33750.0,8
298284,m,355,385,0.525922584252055,415,-1.0355,-0.9033,0.5269,0.0623,0.1864,45000.0,8
910069,m,510,575,0.622642915849938,505,0.8463,0.8784,1.7007,-1.1218,0.8637,35000.0,6
192591,m,515,725,0.910770164246022,445,-0.2628,0.6568,0.8171,0.8848,-1.7093,41666.666666666664,9
619651,f,525,560,0.952245572924303,585,1.1336,1.0449,1.547,-0.1076,1.6302,15000.0,7
1194679,f,545,525,0.943272157866555,275,-0.3027,0.0459,0.7785,-1.2486,0.6721,12083.333333333334,6
358631,f,465,565,0.7656735812340111,485,-2.4266,-1.0593,-2.0856,-0.4078,-1.2354,31250.0,8
342176,m,505,635,0.942116551485008,575,-0.2628,-0.2793,0.3817,1.11982999999999,-0.16899999999999898,42916.666666666664,8
615766,m,570,735,0.8422483222578359,475,0.8463,0.3789,-1.8344,-0.7415,0.0973,37500.0,6
141813,m,394,355,0.190153405601018,315,0.3555,-0.1232,0.672,1.9424,-0.2875,14583.333333333334,10
1292126,m,530,575,0.7656735812340111,485,-0.7335,-0.2871,0.3174,1.794,0.0973,12500.0,6
121686,m,385,625,0.600057182338341,435,0.9737,0.6568,0.8171,-0.9953,0.1864,34583.333333333336,10
602377,f,535,530,0.525922584252055,415,-1.0208,0.2124,0.4711,0.2727,-0.0943,22500.0,7
1026255,f,650,500,0.493596387301038,455,0.5591,0.8784,0.4711,-0.6147,-0.0943,27083.333333333332,6
1066385,f,580,260,0.486747008438193,505,-0.159,0.5454,0.6248,-0.1076,1.247,20000.0,7
239943,f,595,375,0.0587928000083534,375,0.6646,0.1888,0.2366,-0.8778,-0.1295,39583.333333333336,9
1241846,f,570,475,0.6006439594466079,455,0.7027,0.8784,0.6248,0.0192,0.8637,14583.333333333334,6
1037121,m,565,655,0.9972989678665278,595,-1.4517,-0.1206,-1.527,1.2869,-1.0524,27083.333333333332,7
225191,m,365,425,0.960603251997053,175,-0.5719,-1.2153,0.2366,0.2973,-1.5513,12500.0,9
340244,m,475,465,0.538386892985096,345,-1.9629,-0.1232,-0.7794,0.0622299999999999,-1.2354,12500.0,7
36759,m,555,554,0.910770164246022,275,-0.2628,0.0328,-1.5051,-0.6428,1.1343,20833.333333333332,10
330576,f,505,595,0.824666400671332,445,-0.2628,0.1888,-1.0697,-1.3478,0.0679,15000.0,8
913913,m,325,370,0.7447583540089391,345,0.7027,0.2124,0.7785,-0.6147,1.4386,20416.666666666668,6
342188,m,535,464,0.308400582860308,355,-0.0696,0.9688,0.0914,-0.78967,0.9763,35000.0,8
285799,m,455,335,0.9303706072026908,565,-0.7264,-0.2793,0.9623,-0.7603,-1.0774,27083.333333333332,9
993561,m,545,405,0.8422483222578359,445,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,18333.333333333332,7
345243,f,635,525,0.793580614548506,495,-0.5719,0.1888,-0.4891,-0.40776999999999897,-0.643,41666.666666666664,8
354675,f,425,315,0.377551419424541,375,0.6646,0.8128,-0.344,0.4148,-0.406,25000.0,8
633535,f,595,470,0.819416529835888,505,1.4208,0.7119,-0.4511,-0.995,0.8637,22083.333333333332,7
803471,m,520,355,0.0800552813405495,275,-1.4517,-1.4526,0.4711,1.6672,-0.0943,18750.0,6
1001419,m,470,570,0.978799292641428,525,0.4155,-0.7866,-0.2974,0.9066,-0.2859,37500.0,6
119221,m,505,625,0.98374996654107,635,0.3555,-0.9033,-0.1988,-0.5253,0.3444,33333.333333333336,10
1233727,m,590,605,0.991230625262871,555,-1.308,0.2124,1.3933,2.9349,0.4805,25000.0,5
337533,m,575,585,0.124502074009537,585,0.6646,0.8518,-0.2714,-1.23027,0.3444,37500.0,8
1026244,f,485,535,0.6493897148466911,395,1.1336,0.8784,1.547,-0.8682,0.4805,27083.333333333332,6
533466,m,500,545,0.824666400671332,365,1.2828,0.9688,0.4906,0.6498,0.5024,20000.0,8
812583,m,450,665,0.735795709224656,475,0.2718,-0.1206,-0.6048,-0.8682,-0.2859,24166.666666666668,8
1270682,m,445,405,0.0800552813405495,385,1.9953,1.5444,-1.2196,-1.7556,1.247,17083.333333333332,6
641222,f,510,635,0.7656735812340111,485,1.4208,1.7109,-0.1437,-1.6289,0.8637,25000.0,7
781274,f,510,590,0.6493897148466911,335,0.4155,-0.4536,-1.527,0.2727,-0.0943,23333.333333333332,7
352532,f,395,485,0.9168699611036192,555,1.9011,0.0328,-2.1219,0.0623,0.0284,20833.333333333332,8
1080089,m,690,605,0.7447583540089391,465,0.1282,0.7119,0.1637,-0.8682,1.0554,16666.666666666668,6
503183,m,400,485,0.377551419424541,375,0.2009,0.8128,0.672,1.7074,0.5419,30000.0,7
624771,m,535,485,0.37605958665154493,285,-0.159,-0.6201,0.3174,0.7798,-1.8189,20000.0,7
320706,m,475,335,0.124502074009537,395,-0.4173,-0.4353,0.0914,0.6204,-2.1833,33750.0,8
78587,m,365,214,0.124502074009537,325,-0.1082,-0.1232,0.9623,1.7074,-0.1295,21250.0,9
1133196,m,455,225,0.493596387301038,145,-0.0154,-0.4536,-0.7585,1.1601,-1.0524,12500.0,6
922200,m,460,415,0.0417331957243944,375,-0.159,1.3779,0.9322,-1.1218,0.8637,20833.333333333332,6
478702,m,465,355,0.24545565999982896,335,-2.272,-3.1264,-3.8636,0.2973,-3.6051,20000.0,8
682615,f,305,385,0.10487135986097,275,-0.5116,0.8229,0.8809,0.0192,1.6302,25000.0,7
242775,m,345,575,0.0587928000083534,425,-0.2628,0.5008,0.3817,-0.2902,-0.4455,20000.0,9
677204,m,610,705,0.952245572924303,585,0.1282,0.2124,-0.1437,-1.3753,-2.7769,32500.0,7
126780,m,485,555,0.735795709224656,475,-0.7264,-1.5273,-0.4891,0.4148,-1.2354,51666.666666666664,10
338352,m,575,585,0.7447583540089391,645,-1.9243,0.0328,-0.4891,1.67803,-0.6035,28750.0,7
579845,f,485,500,0.538386892985096,415,1.8517,1.3779,1.547,-2.136,0.6721,20000.0,8
1068768,m,700,585,0.112139438207403,525,-0.4463,0.3789,0.6248,-0.1076,-0.2859,33333.333333333336,7
801764,m,640,560,0.33878634721952805,455,-0.5899,-0.4536,-0.1437,1.5404,0.0973,27916.666666666668,7
902971,f,385,545,0.6493897148466911,465,0.5591,0.5454,0.3174,-0.2344,0.0973,27083.333333333332,7
466809,m,394,435,0.600057182338341,435,-1.6538,-0.7863,-0.598,1.5899,0.8183,23333.333333333332,8
374573,m,615,675,0.8646854133700849,525,0.9737,1.7488,-0.1988,-1.9354,-0.1295,41666.666666666664,8
203388,m,555,554,0.824666400671332,395,0.9737,1.7488,0.9623,-2.1704,0.1864,26666.666666666668,9
103861,m,305,495,0.37605958665154493,445,1.7465,0.3448,-0.344,-0.0552,0.8183,42083.333333333336,10
331256,f,465,685,0.9303706072026908,565,0.0464,0.3448,0.5269,-1.1128,0.4234,41666.666666666664,8
125529,m,525,595,0.124502074009537,615,-0.2628,-0.1232,0.0914,-1.2303,-0.1295,37916.666666666664,10
955377,m,470,535,0.622642915849938,505,0.7027,0.3789,0.1637,-0.6147,-0.0943,27500.0,6
469011,m,475,404,0.735795709224656,475,-0.6491,-0.4353,0.2366,-0.1727,-0.6035,33750.0,8
228081,m,475,385,0.190153405601018,315,0.0464,0.6568,-0.0537,-0.0552,0.6603,36666.666666666664,9
336546,m,485,475,0.9014895713710328,545,-1.4992,-0.0842,-1.6865,1.23732999999999,-0.4455,34583.333333333336,8
580712,m,585,485,0.819416529835888,505,-1.7389,-0.6201,0.3174,-0.2344,-0.2859,33333.333333333336,7
1017485,f,580,620,0.486747008438193,515,0.1282,-0.2871,-0.2974,-1.3753,0.6721,16666.666666666668,6
801492,m,570,455,0.450876584483451,395,-1.7389,-0.6201,-0.2974,-0.6147,-0.0943,20000.0,7
1098869,m,595,705,0.7447583540089391,505,-0.4463,0.2124,0.3174,-1.5021,-0.2859,25000.0,6
47709,m,605,605,0.600057182338341,435,-1.1901,-0.9033,-0.6343,0.1798,-0.7615,27083.333333333332,10
655090,m,545,650,0.735795709224656,475,1.4208,-0.1206,-0.6048,-0.7415,-0.2859,17500.0,7
1256044,m,570,345,0.144789889482462,555,-0.4463,0.0459,-1.0659,1.6672,-1.244,15000.0,5
457958,f,445,505,0.600057182338341,435,-1.9629,0.1498,-0.7068,0.0623,0.0284,17500.0,8
29042,m,395,455,0.450876584483451,395,0.0464,0.5008,0.0914,-0.1727,0.0284,39166.666666666664,10
415949,m,365,385,0.488347976782714,405,-0.1855,0.3448,0.3817,1.7662,-0.9194,15000.0,8
995141,m,565,510,0.112139438207403,435,1.4208,1.2114,0.9322,-2.2627,1.247,15000.0,7
35248,m,605,595,0.9014895713710328,545,1.7465,0.8128,0.5269,-2.1704,0.1864,40000.0,9
287020,m,505,505,0.9168699611036192,555,0.0464,-0.1232,-0.1988,-1.1128,-0.2875,37083.333333333336,9
1191908,m,570,605,0.881620069530177,465,1.2772,0.5454,0.1637,-1.8824,-0.8608,16666.666666666668,6
404143,m,385,395,0.377551419424541,375,-0.159,-0.2871,-0.2974,-0.8682,-0.4776,17083.333333333332,9
220601,f,635,605,0.968237495890543,605,-1.1901,1.1248,0.3817,-0.7603,0.6603,15000.0,9
1058572,f,495,545,0.622642915849938,445,0.5591,0.5454,1.0859,-1.8824,-0.0943,25000.0,8
1204500,m,495,535,0.953899775079926,445,-1.1644,0.8784,1.1804,-2.5047,-0.4776,26666.666666666668,6
1088773,f,505,450,0.279258511565122,515,-0.0154,-0.6201,-0.6048,-0.6147,-0.6692,20000.0,7
94788,f,475,565,0.6944793277084631,265,-1.3447,-0.7473,-1.5051,1.1199,-1.3539,25000.0,11
469012,f,355,535,0.793580614548506,495,0.0464,0.3448,-0.344,0.6204,0.3444,30000.0,8
553357,m,470,485,0.9303706072026908,565,0.5591,1.5444,0.3174,-0.3612,0.4805,35000.0,7
365974,m,575,615,0.37605958665154493,415,0.8192,0.8518,1.1437,0.8848,0.0284,33333.333333333336,8
1101727,m,545,535,0.6493897148466911,405,1.5644,1.0449,-1.527,-2.136,0.0973,25000.0,7
299447,m,245,295,0.6944793277084631,125,-2.7357,-2.3073,-0.7794,0.4148,-1.5513,30000.0,6
1290085,m,625,635,0.8422483222578359,565,0.8463,-0.2871,-0.4511,-1.7556,-0.6692,22916.666666666668,6
1123015,f,445,320,0.7447583540089391,395,-0.4463,1.0449,-0.4511,-0.1076,0.0973,25000.0,6
332961,m,615,745,0.824666400671332,535,-1.6538,-1.0203,-0.4891,1.23732999999999,-1.2354,35833.333333333336,8
21229,m,455,385,0.538386892985096,355,0.8192,0.6568,0.2366,0.0623,0.3444,41666.666666666664,11
736897,m,610,645,0.6493897148466911,505,1.5644,1.5444,1.0859,-0.7415,1.0554,27083.333333333332,7
601296,m,545,220,0.24249991518563105,334,-1.7389,-0.2871,-0.7026,0.5262,-1.1291,12083.333333333334,7
765378,m,475,855,0.992259189330951,665,0.1282,-0.6201,-0.2974,-1.7556,-0.6692,34166.666666666664,7
781929,f,440,445,0.342314899911815,365,0.99,-0.1206,-0.1437,0.0192,-0.2859,25000.0,7
1085603,m,485,330,0.868736585485218,215,0.4155,0.0459,-0.6048,-0.6147,0.4805,15000.0,7
525682,m,640,735,0.9303706072026908,565,1.2056,0.9688,-0.4891,-0.6134,0.0284,30000.0,8
87291,m,455,565,0.7656735812340111,485,0.0464,0.8128,0.0914,0.1798,0.0284,50000.0,10
355018,m,445,445,0.276047228046856,345,-3.0448,-1.2153,-1.5051,-0.2902,-0.406,23750.0,8
337783,f,415,255,0.450876584483451,395,-0.1855,-0.5913,0.5269,0.62043,-0.6035,31250.0,8
54579,m,455,615,0.538386892985096,235,0.2009,0.5008,0.8171,0.4148,0.3444,16250.0,11
1060744,f,545,620,0.943272157866555,435,0.8463,1.5444,0.6248,-2.0092,0.4805,28333.333333333332,6
796296,m,655,680,0.654107474545933,445,-1.4517,0.0459,-1.6807,0.9066,0.0973,50000.0,6
770194,f,670,530,0.600057182338341,435,-0.7335,0.0459,0.01,-0.3612,-2.0105,45416.666666666664,9
1284328,m,455,495,0.881620069530177,435,0.7027,-1.1196,0.3174,1.1601,-1.8189,20416.666666666668,5
231172,f,465,475,0.7656735812340111,485,0.51,0.8128,0.2366,0.1798,-0.7615,22500.0,9
423045,m,495,565,0.8841225115937349,535,1.2828,1.7878,-0.3803,0.1798,0.3444,34166.666666666664,8
282152,m,575,625,0.793580614548506,495,1.4374,1.1248,1.8331,-2.1704,0.6603,26666.666666666668,9
416007,f,445,385,0.600057182338341,435,-2.272,-0.4353,-0.6343,1.7074,-1.2354,20000.0,7
103323,m,465,535,0.6359787564567939,445,-2.5811,-0.7473,0.9623,1.8249,0.8183,34166.666666666664,10
83285,m,595,575,0.819416529835888,505,-0.5719,-0.1232,-0.1988,-0.4078,-0.7615,32500.0,10
1271730,m,545,570,0.622642915849938,495,-0.5899,-0.6201,-0.4511,-0.3612,0.6721,16666.666666666668,7
793156,m,630,575,0.8431237266657421,515,-0.5899,0.7119,0.4711,-0.6147,1.4386,27083.333333333332,6
1160472,m,630,345,0.998876108102859,595,-0.7335,-1.1196,-1.0659,1.6672,0.0973,29166.666666666668,5
869050,m,520,590,0.837620725714257,445,0.1282,1.3779,2.008,0.1459,1.6302,42083.333333333336,6
1290145,m,555,494,0.7447583540089391,495,1.1336,-0.1206,-1.0659,-0.1076,0.2889,26666.666666666668,6
126316,m,295,575,0.6944793277084631,225,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,15000.0,10
605047,f,485,530,0.0233121682429863,345,1.5644,1.3779,1.2396,0.5262,0.2889,15000.0,7
529858,m,525,530,0.735795709224656,475,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,29166.666666666668,7
30739,m,455,655,0.985461394326131,535,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295,25833.333333333332,10
274014,m,505,605,0.9168699611036192,555,-0.1082,0.1888,0.5269,-0.5253,0.0284,51666.666666666664,9
552751,m,595,705,0.952245572924303,585,-1.0208,0.0459,0.01,0.2727,0.2889,49166.666666666664,7
279001,m,455,385,0.165633091512476,305,-1.4992,0.0328,-0.6343,-0.7603,-1.5513,14583.333333333334,9
374962,m,625,675,0.9303706072026908,565,-0.880999999999999,-0.2012,-1.0334,1.3549,-0.2875,35833.333333333336,8
1086345,f,445,390,0.33878634721952805,445,-0.4463,-0.2871,-0.1437,2.1743,1.4386,25000.0,5
82310,m,415,465,0.735795709224656,475,-1.6538,0.3448,-0.7794,1.9424,1.2923,41666.666666666664,10
864107,f,520,530,0.911395278391328,465,-0.7335,0.7119,0.7785,-0.4879,0.6721,12083.333333333334,7
1008489,f,445,510,0.7447583540089391,395,-0.3027,0.2124,-1.9881,0.7798,-0.6692,20000.0,6
1088562,m,545,525,0.911395278391328,505,-1.308,0.0459,-1.3733,-0.1076,0.0973,27083.333333333332,6
511865,f,270,285,0.190153405601018,315,-1.6538,-1.8393,-1.5051,0.2973,-2.1833,15000.0,7
823293,m,555,560,0.991230625262871,485,-1.308,-0.6201,0.1637,0.3995,-1.0524,37500.0,6
1269126,m,470,500,0.622642915849938,435,-0.3027,-0.2871,0.1637,0.1459,-0.6692,12500.0,6
1230312,f,530,655,0.943272157866555,305,0.5591,0.9117,0.01,-0.3612,0.7941,12916.666666666666,6
63284,m,555,615,0.9303706072026908,565,0.8192,-1.2153,1.5428,1.5899,0.6603,44166.666666666664,10
1136095,m,555,345,0.423951396376433,435,-0.4463,-0.6201,-0.9122,-0.2344,-1.8189,27083.333333333332,6
333793,m,435,495,0.124502074009537,545,1.1283,1.7488,2.1234,-0.9953,1.0158,35416.666666666664,8
78383,m,535,525,0.37605958665154493,385,-1.6538,0.0328,0.9623,-0.1727,0.1864,15000.0,9
337563,f,515,515,0.538386892985096,465,0.2782,0.3448,-0.344,-0.61337,0.1864,30000.0,8
325611,m,355,555,0.488347976782714,405,-0.2628,-0.5523,-0.2714,0.29733000000000004,-0.2875,18333.333333333332,8
1125683,f,520,450,0.207392169717661,455,1.1336,0.2124,1.0859,-0.7415,-0.0943,14583.333333333334,7
229397,m,375,555,0.563267823666597,425,-0.4173,-1.0593,-0.0537,-1.2303,-0.1295,16666.666666666668,9
922684,f,475,695,0.356536487724475,535,0.99,1.7109,1.547,-2.136,0.2889,25416.666666666668,6
823407,m,545,680,0.493596387301038,435,-0.4463,1.7109,-0.4511,-0.4879,1.6302,33333.333333333336,6
601624,m,620,635,0.98374996654107,635,-2.1698,-2.1186,-1.2196,0.0192,-2.9686,18750.0,7
206565,m,415,415,0.6359787564567939,445,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,25000.0,9
543741,f,535,545,0.793580614548506,495,-0.4173,-0.5523,-0.7068,-0.4078,-0.2875,38333.333333333336,7
926517,m,350,245,0.0800552813405495,334,1.5644,0.2124,-0.4511,0.0192,1.247,25000.0,8
652516,f,670,470,0.960603251997053,355,1.7081,1.2114,0.3174,-1.6289,0.2889,28333.333333333332,7
1232895,f,360,510,0.356536487724475,405,0.8463,1.7109,1.2396,-1.3753,1.4386,25000.0,6
1218133,m,460,415,0.622642915849938,475,-0.8772,-0.6201,-0.2974,-0.3612,0.4805,25000.0,5
1131849,f,485,605,0.978799292641428,495,1.8517,0.7119,1.0859,-0.7415,-0.2859,25000.0,7
87067,f,455,475,0.6944793277084631,195,-0.4173,0.1888,-0.4891,0.4148,0.8183,17916.666666666668,10
1207352,m,665,630,0.875503907349337,345,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859,33333.333333333336,7
681036,m,425,515,0.124502074009537,405,-1.1644,-1.7856,-1.0659,0.1459,-2.5853,15000.0,7
245281,m,535,615,0.985461394326131,465,-0.7264,-1.0593,-0.344,-0.4078,-0.6035,39166.666666666664,9
1202631,f,425,450,0.622642915849938,415,0.8463,0.2124,1.0859,-0.4879,0.6721,25000.0,6
615396,m,400,385,0.725984147969479,365,0.4155,-0.1206,0.4711,1.4136,0.6721,18750.0,6
295835,m,675,655,0.992259189330951,665,0.51,0.6568,-1.6502,-0.2902,-0.7615,42083.333333333336,9
512588,m,525,455,0.7447583540089391,535,-0.6491,0.1888,-0.4891,0.1798,-0.9194,27500.0,7
360687,m,375,485,0.563267823666597,425,-0.1855,-0.7473,0.2366,2.4712,-1.7093,26666.666666666668,8
182985,f,665,435,0.9014895713710328,545,-1.4992,1.1248,-1.2148,0.1798,0.6603,33333.333333333336,9
246543,m,615,595,0.414337426422751,345,-1.3447,0.5008,-0.1988,-0.5253,-0.7615,36666.666666666664,9
1196014,m,480,415,0.622642915849938,435,0.1282,-0.1206,0.3174,0.653,-0.6692,15000.0,6
649530,m,795,675,0.98374996654107,635,-0.4463,1.3779,0.9322,-0.995,0.8637,29166.666666666668,7
964319,m,355,210,0.144789889482462,285,0.8463,0.7119,0.4711,1.1601,0.4805,16250.0,6
1116466,f,325,320,0.486747008438193,395,-1.308,-2.1186,-1.2196,0.2727,-1.0524,15000.0,6
313446,m,395,455,0.824666400671332,395,-0.880999999999999,-0.6693,-1.2511,-0.6428,-1.0774,27083.333333333332,8
220608,m,645,575,0.942116551485008,575,-1.4992,0.1888,-0.7794,0.4148,0.0284,25000.0,9
682431,m,555,665,0.824666400671332,405,-0.4463,-0.9531,-0.7585,0.3995,-2.2021,29166.666666666668,7
337695,m,545,445,0.8841225115937349,535,0.3941,0.5008,-0.6343,0.62043,-1.3934,31666.666666666668,8
539818,f,545,705,0.910770164246022,355,-0.7651,0.5008,0.0914,0.7967,-0.1295,35000.0,7
513495,f,525,150,0.24545565999982896,335,-1.6538,-0.4353,-0.0537,1.5899,-1.8673,18750.0,8
1250436,f,470,475,0.23780283983757,445,0.8463,-0.7866,1.0859,0.5262,-0.2859,19583.333333333332,7
810355,m,510,560,0.33878634721952805,365,1.1336,1.2114,1.7007,-2.0092,1.247,12083.333333333334,6
1089624,f,630,545,0.911395278391328,445,0.1282,0.5454,0.3174,-0.2344,-0.2859,20000.0,6
265914,f,605,595,0.6707431514331271,455,0.0464,-0.1232,-0.0537,1.1199,-0.7615,27083.333333333332,9
519904,m,535,585,0.942116551485008,575,-3.0448,-1.1373,-0.0537,-0.4078,-0.7615,52500.0,8
385512,m,525,575,0.37605958665154493,295,-1.3447,-1.3713,0.0552,-0.0552,-0.2875,12083.333333333334,8
937953,f,535,450,0.991230625262871,385,0.7027,-0.2871,1.0859,-0.6147,-1.244,29166.666666666668,6
425582,m,455,365,0.563267823666597,425,-0.1082,-0.7473,0.2366,0.7673,0.3049,35833.333333333336,8
628223,m,400,265,0.0800552813405495,404,0.99,1.0449,1.7007,1.4136,0.8637,12500.0,7
602058,f,435,295,0.190153405601018,315,1.4208,0.8784,0.7785,-0.1076,0.8637,25000.0,7
1247289,f,540,525,0.486747008438193,405,1.2772,0.8784,0.1637,1.4136,1.247,22916.666666666668,7
115378,m,445,385,0.985461394326131,355,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,41666.666666666664,10
