idade,renda_anual,tipo_propriedade,tempo_de_emprego,objetivo,classificacao,valor_emprestimo,taxa_juros,devedor,relacao_emprestimo_renda,foi_inadimplente
34,74000,Alugado,3.0,Educação,C,11200,11.66,1,0.15,N
29,249999,Hipotecado,2.0,Educação,A,25000,6.62,0,0.1,N
24,41000,Próprio,9.0,Reforma Casa,D,10000,15.33,0,0.24,N
23,60996,Alugado,7.0,Pessoal,C,14400,12.84,0,0.24,N
22,44000,Alugado,5.0,Educação,D,10000,15.95,0,0.23,N
24,40000,Hipotecado,5.0,Reforma Casa,A,15000,7.49,0,0.38,N
45,75000,Hipotecado,7.0,Médico,C,10000,14.27,0,0.13,N
24,70000,Hipotecado,2.0,Médico,C,10000,13.49,0,0.14,N
21,65000,Hipotecado,5.0,Empreendimento,A,10000,6.03,0,0.15,N
26,65000,Alugado,4.0,Pessoal,A,8000,6.92,0,0.12,N
41,52106,Alugado,4.0,Quitação de dívidas,C,5000,12.84,1,0.1,N
28,54000,Alugado,5.0,Quitação de dívidas,C,8000,15.23,0,0.15,N
24,72000,Hipotecado,8.0,Reforma Casa,A,5000,6.03,0,0.07,N
51,28000,Alugado,3.0,Empreendimento,B,8000,11.86,0,0.29,N
22,61300,Hipotecado,4.0,Empreendimento,A,13000,9.63,0,0.21,N
23,12996,Próprio,0.0,Quitação de dívidas,C,2400,13.49,1,0.18,S
28,42328,Alugado,5.0,Médico,A,6000,8.63,0,0.14,N
25,19200,Alugado,3.0,Empreendimento,B,5000,10.99,1,0.26,N
31,78996,Alugado,5.0,Reforma Casa,A,6000,7.51,1,0.08,N
23,80000,Hipotecado,7.0,Empreendimento,A,4800,7.29,0,0.06,N
25,28000,Próprio,4.0,Empreendimento,B,12200,12.53,0,0.44,N
24,15600,Próprio,5.0,Reforma Casa,A,3300,6.39,1,0.21,N
34,69000,Alugado,0.0,Empreendimento,D,5800,14.59,1,0.08,S
25,50280,Hipotecado,0.0,Reforma Casa,A,10000,9.63,0,0.2,N
24,110000,Próprio,8.0,Empreendimento,C,16000,12.73,0,0.15,N
24,34000,Hipotecado,3.0,Pessoal,D,10000,15.31,1,0.29,S
32,113000,Alugado,5.0,Reforma Casa,D,12000,16.29,1,0.11,N
26,110000,Alugado,0.0,Quitação de dívidas,A,2100,7.12,0,0.02,N
26,32000,Hipotecado,4.0,Educação,A,4900,5.99,0,0.15,N
40,75000,Alugado,3.0,Educação,A,6500,7.9,0,0.09,N
36,62200,Alugado,3.0,Reforma Casa,B,11200,10.59,0,0.18,N
38,41280,Alugado,3.0,Quitação de dívidas,C,6000,13.61,0,0.15,S
33,104000,Alugado,9.0,Quitação de dívidas,B,8000,11.58,0,0.08,N
25,41000,Alugado,9.0,Médico,B,5000,11.71,0,0.12,N
28,63000,Hipotecado,0.0,Educação,D,5000,13.67,0,0.08,S
25,170000,Próprio,4.0,Educação,B,20000,12.53,0,0.12,N
23,53664,Hipotecado,7.0,Educação,B,15000,10.75,0,0.28,N
27,110000,Hipotecado,11.0,Reforma Casa,A,3600,6.03,0,0.03,N
22,102000,Hipotecado,6.0,Pessoal,A,10000,7.49,0,0.1,N
31,50000,Alugado,1.0,Empreendimento,B,10000,10.71,0,0.2,N
33,34000,Alugado,7.0,Quitação de dívidas,C,10000,14.22,0,0.29,N
23,58000,Alugado,4.0,Pessoal,C,5000,13.16,0,0.09,N
24,78000,Hipotecado,3.0,Quitação de dívidas,B,20000,10.37,0,0.26,N
23,90000,Hipotecado,4.0,Pessoal,C,20000,14.65,0,0.22,S
34,120000,Hipotecado,4.0,Médico,A,16800,6.91,0,0.14,N
26,130000,Hipotecado,5.0,Educação,D,35000,18.25,0,0.27,N
37,32000,Alugado,0.0,Empreendimento,A,12000,7.49,1,0.38,N
25,45000,Alugado,1.0,Quitação de dívidas,B,10000,11.89,0,0.22,N
21,29760,Alugado,1.0,Quitação de dívidas,B,8500,10.62,0,0.29,N
22,53000,Alugado,2.0,Educação,B,6500,10.65,0,0.12,N
26,140000,Hipotecado,10.0,Empreendimento,B,24250,12.53,0,0.17,N
42,101000,Hipotecado,6.0,Quitação de dívidas,F,25000,16.15,1,0.25,S
22,30000,Hipotecado,1.0,Pessoal,B,5500,10.99,0,0.18,N
22,36000,Hipotecado,6.0,Quitação de dívidas,B,4000,12.69,1,0.11,N
28,150000,Hipotecado,12.0,Reforma Casa,B,15000,11.89,0,0.1,N
24,54996,Alugado,7.0,Educação,E,17500,17.19,1,0.32,N
22,45996,Alugado,0.0,Médico,D,3000,15.62,1,0.07,S
23,62000,Alugado,7.0,Quitação de dívidas,B,14000,10.99,0,0.23,N
32,62000,Próprio,1.0,Educação,B,15000,12.18,0,0.24,N
25,51000,Hipotecado,5.0,Quitação de dívidas,A,7000,7.88,0,0.14,N
24,54000,Hipotecado,5.0,Empreendimento,A,4000,5.42,0,0.07,N
26,32500,Hipotecado,0.0,Reforma Casa,A,3500,8.59,0,0.11,N
27,32000,Alugado,1.0,Quitação de dívidas,A,5800,7.49,0,0.18,N
26,62000,Alugado,1.0,Quitação de dívidas,B,10000,11.26,0,0.16,N
47,37000,Hipotecado,6.0,Reforma Casa,A,7400,8.0,0,0.2,N
28,225000,Hipotecado,12.0,Quitação de dívidas,B,6000,11.12,0,0.03,N
25,58800,Alugado,4.0,Educação,D,5000,14.84,0,0.09,N
35,50000,Próprio,6.0,Médico,A,13650,6.99,0,0.27,N
39,60520,Alugado,6.0,Médico,D,6000,15.33,1,0.08,S
34,18000,Alugado,4.0,Médico,C,2400,14.79,0,0.13,N
25,125000,Hipotecado,9.0,Quitação de dívidas,B,25000,11.49,0,0.2,N
23,51600,Alugado,6.0,Pessoal,B,4000,9.91,0,0.08,N
43,54000,Alugado,0.0,Quitação de dívidas,A,3000,8.94,0,0.06,N
28,71500,Hipotecado,13.0,Reforma Casa,B,15000,11.49,0,0.21,N
31,40000,Hipotecado,5.0,Reforma Casa,B,11000,9.99,0,0.28,N
34,35100,Hipotecado,16.0,Pessoal,C,9000,13.47,0,0.26,N
34,60000,Hipotecado,6.0,Médico,C,2500,14.72,0,0.04,N
25,28500,Alugado,0.0,Quitação de dívidas,B,7000,10.0,0,0.25,N
29,71500,Alugado,2.0,Médico,C,10000,13.57,0,0.14,N
26,50400,Hipotecado,3.0,Reforma Casa,B,24000,9.91,0,0.48,N
31,62050,Alugado,0.0,Médico,D,3600,15.95,1,0.05,N
25,53000,Alugado,0.0,Educação,B,7500,10.39,0,0.14,N
26,46000,Alugado,3.0,Médico,D,11000,16.29,1,0.24,S
26,104550,Hipotecado,5.0,Médico,D,24000,15.21,1,0.2,S
22,45000,Hipotecado,1.0,Educação,B,14550,11.83,0,0.32,N
29,125000,Hipotecado,12.0,Pessoal,B,25000,10.62,0,0.2,N
27,51000,Próprio,11.0,Empreendimento,A,18000,7.49,0,0.35,N
37,62400,Hipotecado,5.0,Empreendimento,D,10000,14.61,0,0.16,S
55,60900,Hipotecado,5.0,Pessoal,A,8500,6.76,0,0.14,N
26,95004,Hipotecado,10.0,Reforma Casa,B,24250,8.88,0,0.26,N
35,70000,Alugado,1.0,Reforma Casa,C,10000,13.98,0,0.14,N
21,29000,Alugado,5.0,Médico,D,7000,12.61,1,0.24,S
23,114000,Hipotecado,7.0,Educação,C,8000,12.68,0,0.07,S
29,80400,Hipotecado,13.0,Empreendimento,A,8000,7.14,0,0.1,N
29,96000,Hipotecado,1.0,Quitação de dívidas,A,11200,5.42,0,0.12,N
37,140000,Hipotecado,15.0,Reforma Casa,A,14000,7.51,0,0.1,N
23,120000,Hipotecado,7.0,Médico,B,20000,12.21,0,0.17,N
25,81600,Hipotecado,9.0,Educação,C,13000,13.23,0,0.16,S
23,24290,Alugado,0.0,Médico,A,3400,7.51,0,0.14,N
29,92250,Alugado,2.0,Médico,B,13000,10.99,0,0.14,N
36,45000,Alugado,16.0,Médico,B,7000,9.91,0,0.16,N
35,23000,Alugado,13.0,Médico,A,6500,8.63,0,0.28,N
29,50000,Hipotecado,5.0,Quitação de dívidas,C,3250,14.26,0,0.07,N
23,72000,Hipotecado,7.0,Empreendimento,B,4200,12.42,0,0.06,N
22,41000,Hipotecado,6.0,Educação,C,10000,13.57,1,0.24,N
36,250000,Alugado,2.0,Quitação de dívidas,A,20000,7.88,0,0.08,N
33,81000,Hipotecado,2.0,Empreendimento,B,7500,10.08,0,0.09,N
25,47000,Alugado,1.0,Educação,C,6000,12.87,0,0.13,S
22,52500,Alugado,2.0,Educação,B,15000,10.37,0,0.29,N
37,200000,Hipotecado,7.0,Educação,D,25000,15.57,0,0.13,N
21,45600,Hipotecado,5.0,Médico,A,6000,6.03,0,0.13,N
22,27560,Próprio,6.0,Educação,B,2800,11.49,0,0.1,N
26,48000,Alugado,7.0,Pessoal,A,9000,8.94,0,0.19,N
21,72000,Hipotecado,5.0,Quitação de dívidas,A,2000,6.54,0,0.03,N
30,39750,Hipotecado,3.0,Reforma Casa,B,1425,10.37,0,0.04,N
27,38004,Alugado,5.0,Educação,C,15000,12.73,1,0.39,N
26,40000,Alugado,3.0,Empreendimento,C,9600,14.27,0,0.24,N
22,34359,Alugado,6.0,Educação,A,7475,9.63,0,0.22,N
33,51200,Alugado,1.0,Empreendimento,E,13075,16.7,1,0.26,S
26,30000,Alugado,1.0,Quitação de dívidas,C,3000,13.49,0,0.1,N
27,21600,Alugado,2.0,Médico,B,8000,10.59,1,0.37,N
24,102000,Hipotecado,5.0,Educação,C,12000,15.27,0,0.12,S
26,58000,Hipotecado,2.0,Médico,A,3000,6.92,0,0.05,N
25,32400,Alugado,2.0,Médico,B,4900,11.49,1,0.15,N
22,28800,Alugado,2.0,Quitação de dívidas,C,4000,13.48,0,0.14,N
24,70000,Alugado,0.0,Educação,A,10000,7.29,0,0.14,N
30,34000,Alugado,6.0,Quitação de dívidas,C,4000,13.49,1,0.12,N
24,108000,Hipotecado,1.0,Quitação de dívidas,D,25000,13.99,1,0.23,S
24,43000,Hipotecado,2.0,Quitação de dívidas,B,3000,10.99,1,0.07,N
26,170000,Alugado,0.0,Empreendimento,B,13000,12.42,0,0.08,N
22,45996,Alugado,2.0,Educação,A,8000,7.51,0,0.17,N
28,84000,Hipotecado,1.0,Pessoal,A,8400,7.51,0,0.1,N
27,44000,Alugado,2.0,Médico,B,2000,11.49,1,0.05,N
28,30000,Alugado,3.0,Quitação de dívidas,D,5600,14.84,1,0.19,S
29,64000,Alugado,3.0,Quitação de dívidas,A,7000,7.51,0,0.11,N
25,79000,Hipotecado,9.0,Quitação de dívidas,A,10000,5.79,0,0.13,N
24,96000,Hipotecado,7.0,Pessoal,C,6000,13.92,0,0.06,N
22,70000,Alugado,2.0,Quitação de dívidas,B,18750,10.38,0,0.27,N
31,35000,Alugado,6.0,Médico,C,11700,13.06,1,0.33,N
22,32400,Alugado,6.0,Empreendimento,C,7500,14.27,1,0.23,N
27,69638,Hipotecado,5.0,Educação,B,16725,10.74,0,0.24,N
26,94500,Próprio,10.0,Empreendimento,A,2000,5.42,0,0.02,N
41,37000,Hipotecado,3.0,Empreendimento,C,6000,12.99,0,0.16,N
28,39000,Alugado,0.0,Educação,A,3000,7.9,0,0.08,N
26,149400,Hipotecado,1.0,Médico,A,7000,6.62,0,0.05,N
42,51000,Hipotecado,5.0,Quitação de dívidas,A,20000,8.49,0,0.39,N
26,130000,Hipotecado,2.0,Médico,A,18000,7.9,0,0.14,N
36,29500,Próprio,4.0,Empreendimento,B,1250,11.83,0,0.04,N
25,62000,Hipotecado,2.0,Reforma Casa,E,20000,17.04,1,0.32,N
25,147750,Alugado,3.0,Reforma Casa,B,5750,9.99,0,0.04,N
24,32500,Alugado,4.0,Médico,C,14000,14.17,1,0.43,N
26,65000,Alugado,5.0,Reforma Casa,A,15000,7.66,0,0.23,N
32,54000,Alugado,2.0,Médico,A,5000,7.9,0,0.09,N
27,33600,Alugado,1.0,Médico,C,3000,13.49,0,0.09,S
27,150000,Hipotecado,11.0,Pessoal,A,9000,9.63,0,0.06,N
22,54000,Hipotecado,1.0,Reforma Casa,D,10000,14.61,1,0.19,S
31,75000,Hipotecado,8.0,Empreendimento,B,15600,11.83,0,0.21,N
24,75000,Alugado,8.0,Pessoal,B,10000,9.91,0,0.13,N
29,55000,Alugado,2.0,Quitação de dívidas,B,10000,12.53,0,0.18,N
33,99000,Hipotecado,8.0,Médico,B,24000,11.36,0,0.24,N
22,81800,Hipotecado,6.0,Educação,A,2500,6.39,0,0.03,N
25,154008,Hipotecado,1.0,Quitação de dívidas,B,9600,10.95,0,0.06,N
28,14400,Alugado,0.0,Educação,A,3600,7.9,1,0.25,N
27,46000,Alugado,5.0,Educação,D,13000,14.59,0,0.28,S
27,40000,Hipotecado,7.0,Reforma Casa,B,14675,12.69,0,0.37,N
27,65000,Alugado,4.0,Educação,A,8400,6.99,0,0.13,N
23,60000,Hipotecado,5.0,Médico,C,22000,13.06,0,0.37,S
35,37000,Alugado,5.0,Médico,C,17000,13.49,1,0.46,S
27,18000,Próprio,4.0,Educação,A,5000,7.9,1,0.28,N
38,200000,Alugado,4.0,Reforma Casa,B,21000,10.37,0,0.1,N
25,36000,Alugado,3.0,Educação,B,9800,10.36,0,0.27,N
26,54996,Alugado,0.0,Pessoal,A,4000,7.51,0,0.07,N
25,39000,Alugado,1.0,Reforma Casa,E,16050,17.14,1,0.41,S
29,85000,Hipotecado,0.0,Empreendimento,E,10000,16.63,0,0.12,N
21,35000,Próprio,5.0,Educação,C,6500,13.43,0,0.19,N
24,125000,Alugado,4.0,Empreendimento,B,11500,10.38,0,0.09,N
23,140000,Próprio,6.0,Educação,C,16400,15.96,0,0.12,S
22,50000,Alugado,6.0,Médico,A,10000,7.88,0,0.2,N
27,120000,Hipotecado,3.0,Pessoal,B,14000,11.99,0,0.12,N
26,70000,Hipotecado,4.0,Educação,C,4000,13.98,0,0.06,S
21,30000,Alugado,5.0,Pessoal,B,10000,11.99,1,0.33,N
25,55000,Alugado,0.0,Pessoal,A,10000,5.42,0,0.18,N
31,70000,Hipotecado,16.0,Empreendimento,A,14000,7.88,0,0.2,N
27,44004,Hipotecado,2.0,Médico,A,10000,6.92,0,0.23,N
24,24000,Alugado,3.0,Pessoal,B,12000,10.36,1,0.5,N
22,44004,Alugado,2.0,Quitação de dívidas,A,5000,8.9,0,0.11,N
27,50000,Alugado,1.0,Empreendimento,C,15000,13.16,0,0.3,N
23,44000,Hipotecado,4.0,Educação,A,3200,7.51,0,0.07,N
45,48000,Hipotecado,8.0,Reforma Casa,A,8000,9.63,0,0.17,N
23,35000,Alugado,1.0,Educação,A,10000,5.79,0,0.29,N
25,108000,Hipotecado,0.0,Reforma Casa,B,21000,11.71,0,0.19,N
41,33150,Alugado,5.0,Educação,C,11500,12.98,1,0.35,N
22,60000,Hipotecado,6.0,Empreendimento,A,7800,7.29,0,0.13,N
22,36000,Hipotecado,2.0,Pessoal,A,12000,7.51,0,0.33,N
36,60000,Hipotecado,2.0,Empreendimento,C,8000,13.92,0,0.13,S
50,60000,Hipotecado,8.0,Quitação de dívidas,A,2000,7.49,0,0.03,N
37,50000,Hipotecado,0.0,Pessoal,A,3200,7.51,0,0.06,N
24,50000,Alugado,3.0,Médico,B,8000,12.42,0,0.16,N
26,42000,Alugado,2.0,Médico,C,5000,11.91,0,0.12,S
32,62000,Alugado,8.0,Empreendimento,D,10000,17.27,1,0.16,S
33,115000,Hipotecado,10.0,Médico,B,25000,11.86,0,0.22,N
26,65004,Hipotecado,7.0,Reforma Casa,B,20000,10.36,0,0.31,N
24,36000,Hipotecado,8.0,Empreendimento,A,3250,6.39,0,0.09,N
23,16000,Hipotecado,1.0,Quitação de dívidas,C,5600,12.84,1,0.35,S
22,53000,Hipotecado,6.0,Empreendimento,E,8000,16.82,0,0.15,N
25,46350,Hipotecado,0.0,Empreendimento,B,9750,10.0,0,0.21,N
29,60000,Alugado,0.0,Quitação de dívidas,B,5600,9.99,0,0.09,N
22,54000,Hipotecado,0.0,Educação,B,4000,11.14,1,0.07,N
25,30000,Alugado,4.0,Médico,A,7000,7.74,0,0.23,N
24,40000,Alugado,0.0,Quitação de dívidas,A,10800,6.92,0,0.27,N
28,48000,Alugado,0.0,Educação,B,10000,10.08,0,0.21,N
23,48000,Alugado,4.0,Educação,C,1600,13.98,0,0.03,N
24,114000,Hipotecado,2.0,Quitação de dívidas,B,15000,9.76,0,0.13,N
26,53000,Alugado,4.0,Quitação de dívidas,D,5000,15.95,1,0.09,S
46,80000,Hipotecado,8.0,Empreendimento,B,5000,11.86,0,0.06,N
27,35000,Alugado,3.0,Médico,B,4800,9.99,0,0.14,N
41,52000,Hipotecado,25.0,Quitação de dívidas,A,1500,8.32,0,0.03,N
30,30000,Alugado,14.0,Médico,C,12800,14.79,1,0.43,S
21,40200,Hipotecado,5.0,Médico,A,7200,7.88,0,0.18,N
33,58000,Alugado,0.0,Empreendimento,A,5000,7.51,0,0.09,N
23,70572,Hipotecado,8.0,Educação,A,14500,5.99,0,0.21,N
32,82350,Alugado,16.0,Médico,B,4000,9.91,0,0.05,N
21,60000,Alugado,2.0,Empreendimento,A,5000,8.49,0,0.08,N
25,70000,Alugado,1.0,Empreendimento,A,5750,8.0,0,0.08,N
21,24396,Hipotecado,2.0,Empreendimento,D,4000,15.05,0,0.16,N
24,45000,Hipotecado,2.0,Pessoal,A,7200,7.29,0,0.16,N
30,120000,Hipotecado,6.0,Médico,A,9600,7.66,0,0.08,N
24,25632,Hipotecado,4.0,Educação,B,1500,9.91,0,0.06,N
34,28800,Alugado,0.0,Quitação de dívidas,F,2500,21.36,1,0.09,N
24,52000,Hipotecado,3.0,Empreendimento,A,3500,6.76,0,0.07,N
28,68804,Hipotecado,1.0,Educação,A,22000,6.99,0,0.32,N
23,78000,Alugado,4.0,Pessoal,C,24000,13.92,1,0.31,N
32,93000,Hipotecado,9.0,Quitação de dívidas,C,15000,12.99,0,0.16,N
42,125000,Hipotecado,5.0,Empreendimento,A,35000,7.9,0,0.28,N
40,150000,Hipotecado,1.0,Educação,A,7500,8.07,0,0.05,N
22,40000,Alugado,0.0,Educação,C,6000,12.87,0,0.15,S
23,50000,Alugado,3.0,Empreendimento,A,6400,6.91,0,0.13,N
29,92700,Hipotecado,2.0,Empreendimento,A,24000,6.91,0,0.26,N
24,60500,Alugado,2.0,Pessoal,D,5600,14.91,1,0.09,N
37,25000,Alugado,6.0,Médico,B,7500,10.99,0,0.3,N
24,46000,Hipotecado,8.0,Pessoal,C,29100,12.99,1,0.63,S
24,59000,Alugado,5.0,Médico,D,12000,15.28,1,0.2,S
25,98000,Hipotecado,9.0,Educação,A,2000,5.42,0,0.02,N
22,27000,Alugado,0.0,Quitação de dívidas,D,9500,15.33,1,0.35,S
24,110400,Hipotecado,8.0,Empreendimento,A,3000,7.49,0,0.03,N
29,59000,Hipotecado,6.0,Reforma Casa,A,10000,6.91,0,0.17,N
37,30480,Próprio,1.0,Médico,B,1200,11.99,0,0.04,N
25,46116,Hipotecado,9.0,Quitação de dívidas,C,10000,11.03,0,0.22,N
21,36000,Alugado,1.0,Médico,D,4500,17.27,1,0.13,N
35,100000,Hipotecado,14.0,Empreendimento,A,10000,6.62,0,0.1,N
21,54000,Alugado,0.0,Empreendimento,D,1600,14.96,1,0.03,N
28,63000,Alugado,12.0,Reforma Casa,B,18000,10.65,0,0.29,N
39,114996,Hipotecado,15.0,Quitação de dívidas,A,12500,6.54,0,0.11,N
23,10000,Alugado,1.0,Quitação de dívidas,D,1750,15.05,1,0.17,S
31,200000,Hipotecado,1.0,Médico,B,7800,9.63,0,0.04,N
29,57000,Próprio,5.0,Médico,B,5000,11.86,0,0.09,N
26,72000,Alugado,2.0,Empreendimento,B,3600,10.74,0,0.05,N
31,68000,Próprio,1.0,Empreendimento,A,8000,7.9,0,0.12,N
23,45000,Hipotecado,7.0,Empreendimento,A,5000,6.76,0,0.11,N
28,30000,Alugado,13.0,Médico,B,14800,11.14,1,0.49,N
22,48000,Alugado,6.0,Quitação de dívidas,C,8000,12.99,0,0.17,S
26,52582,Alugado,3.0,Empreendimento,C,2800,13.47,0,0.05,N
24,72000,Alugado,5.0,Educação,D,7400,15.65,0,0.1,S
35,60000,Alugado,19.0,Empreendimento,D,21725,15.62,1,0.36,S
23,29000,Hipotecado,5.0,Quitação de dívidas,A,11500,7.9,0,0.4,N
24,116664,Alugado,8.0,Empreendimento,D,8000,16.49,0,0.07,N
26,150000,Hipotecado,10.0,Pessoal,B,15000,12.21,0,0.1,N
21,30000,Alugado,2.0,Quitação de dívidas,D,12250,14.59,1,0.41,S
30,36000,Alugado,2.0,Quitação de dívidas,A,3200,7.88,0,0.09,N
29,48000,Alugado,6.0,Médico,C,10000,13.8,0,0.21,N
28,84000,Alugado,1.0,Pessoal,B,12000,11.71,0,0.14,N
24,85000,Alugado,1.0,Médico,C,9000,13.92,0,0.11,N
22,74867,Hipotecado,4.0,Médico,D,17000,16.02,1,0.19,S
22,38400,Próprio,5.0,Educação,C,10000,13.99,0,0.26,N
29,68872,Alugado,2.0,Pessoal,D,25000,15.95,1,0.36,S
22,30000,Alugado,4.0,Educação,B,10000,11.86,1,0.33,N
37,88000,Hipotecado,21.0,Empreendimento,A,12000,7.51,0,0.14,N
25,62047,Alugado,9.0,Médico,E,21000,16.32,1,0.29,S
24,42000,Alugado,2.0,Educação,A,10000,7.88,0,0.24,N
27,44004,Alugado,1.0,Educação,D,11750,15.31,1,0.27,S
23,46394,Hipotecado,7.0,Médico,C,15000,13.47,0,0.32,N
33,163400,Hipotecado,17.0,Educação,E,10000,18.39,1,0.06,N
28,44995,Alugado,2.0,Educação,A,7350,7.49,0,0.16,N
25,60000,Alugado,6.0,Médico,C,7500,14.27,0,0.13,S
23,42000,Hipotecado,7.0,Educação,A,10500,7.66,1,0.25,N
26,102000,Hipotecado,3.0,Quitação de dívidas,B,20000,11.36,0,0.2,N
31,32496,Hipotecado,2.0,Pessoal,B,1800,9.63,0,0.06,N
35,50000,Alugado,4.0,Pessoal,B,7000,11.49,0,0.14,N
34,90636,Hipotecado,4.0,Educação,C,17000,13.85,0,0.19,S
29,120000,Hipotecado,8.0,Quitação de dívidas,A,5000,5.42,0,0.04,N
32,42000,Alugado,3.0,Pessoal,B,2400,9.62,0,0.06,N
30,38126,Alugado,1.0,Empreendimento,A,11000,7.51,0,0.29,N
26,75000,Hipotecado,10.0,Reforma Casa,C,8000,13.92,0,0.11,N
27,30996,Alugado,4.0,Quitação de dívidas,D,5775,14.91,1,0.19,N
31,34000,Alugado,1.0,Pessoal,B,9000,11.48,0,0.26,N
27,28800,Alugado,0.0,Educação,A,3000,7.88,1,0.1,N
25,60000,Hipotecado,5.0,Reforma Casa,C,8000,14.27,1,0.13,N
28,90000,Hipotecado,12.0,Reforma Casa,C,12000,13.92,0,0.13,N
32,50880,Alugado,6.0,Pessoal,F,15000,20.25,0,0.29,S
21,20400,Alugado,2.0,Pessoal,B,4500,10.99,0,0.22,N
22,106000,Hipotecado,5.0,Educação,F,25000,18.09,0,0.24,N
26,96000,Hipotecado,10.0,Reforma Casa,E,24000,19.42,0,0.25,N
24,90000,Alugado,9.0,Quitação de dívidas,A,20000,6.54,0,0.22,N
45,37000,Alugado,0.0,Reforma Casa,B,20000,11.71,1,0.54,N
38,65000,Alugado,6.0,Pessoal,C,7500,12.29,0,0.12,S
25,64000,Hipotecado,10.0,Médico,A,5000,7.29,0,0.08,N
24,60000,Hipotecado,8.0,Médico,A,13000,7.29,0,0.22,N
26,86004,Alugado,0.0,Educação,C,12000,12.99,0,0.14,N
33,70000,Hipotecado,0.0,Reforma Casa,C,14000,12.61,0,0.2,S
24,45996,Alugado,2.0,Empreendimento,C,10800,13.16,0,0.23,N
37,21600,Alugado,4.0,Médico,A,6500,8.49,0,0.3,N
28,95000,Hipotecado,12.0,Educação,B,35000,9.63,0,0.37,N
24,60000,Hipotecado,8.0,Pessoal,C,9600,12.99,0,0.16,N
23,20664,Alugado,4.0,Educação,C,4550,13.72,0,0.22,S
27,18000,Alugado,3.0,Educação,B,8000,10.75,1,0.44,N
31,59712,Alugado,0.0,Quitação de dívidas,E,24000,17.43,1,0.4,N
21,24000,Alugado,1.0,Pessoal,E,2000,18.39,1,0.08,S
25,108000,Hipotecado,9.0,Médico,B,15000,10.39,0,0.14,N
30,70000,Hipotecado,15.0,Pessoal,A,12250,7.51,0,0.17,N
22,36933,Hipotecado,2.0,Empreendimento,C,10000,12.22,0,0.27,S
22,73000,Hipotecado,3.0,Médico,B,17000,11.99,0,0.23,N
40,45600,Hipotecado,20.0,Reforma Casa,A,7000,6.62,0,0.15,N
23,30188,Alugado,3.0,Pessoal,C,8000,14.65,0,0.27,N
38,47000,Alugado,4.0,Pessoal,C,7000,13.35,0,0.15,S
30,28000,Alugado,5.0,Pessoal,C,12000,14.22,1,0.43,N
26,75000,Hipotecado,4.0,Reforma Casa,A,7000,6.99,0,0.09,N
22,39000,Alugado,4.0,Médico,B,14000,10.37,1,0.36,N
23,54804,Alugado,4.0,Educação,D,3600,16.77,0,0.07,S
31,34580,Alugado,3.0,Pessoal,B,3000,11.49,1,0.09,N
25,90000,Hipotecado,9.0,Empreendimento,A,7750,7.51,0,0.09,N
24,86610,Hipotecado,7.0,Educação,C,8750,12.72,0,0.1,S
25,65000,Alugado,4.0,Pessoal,C,15000,13.49,0,0.23,N
28,14400,Alugado,2.0,Médico,C,4000,13.11,1,0.28,S
33,100000,Hipotecado,0.0,Quitação de dívidas,B,24000,10.25,0,0.24,N
22,140000,Alugado,4.0,Empreendimento,C,15000,14.17,0,0.11,S
25,100000,Hipotecado,4.0,Educação,B,9000,9.64,1,0.09,N
31,62000,Alugado,2.0,Pessoal,B,12800,9.62,0,0.21,N
25,76000,Alugado,1.0,Quitação de dívidas,A,5000,7.9,0,0.07,N
28,44300,Hipotecado,12.0,Reforma Casa,A,4325,7.49,0,0.1,N
25,117014,Hipotecado,5.0,Empreendimento,A,8400,7.29,0,0.07,N
32,45000,Alugado,1.0,Pessoal,A,5000,7.88,0,0.11,N
22,48996,Alugado,0.0,Pessoal,D,8000,14.96,1,0.16,S
29,18000,Alugado,3.0,Empreendimento,B,1700,11.12,0,0.09,N
37,92500,Alugado,1.0,Educação,A,15000,7.49,0,0.16,N
34,30000,Alugado,2.0,Reforma Casa,A,12000,8.9,1,0.4,N
22,108000,Próprio,2.0,Empreendimento,C,8000,15.27,0,0.07,S
23,32004,Alugado,3.0,Médico,C,10000,13.79,1,0.31,S
33,38500,Alugado,1.0,Quitação de dívidas,A,5000,7.14,0,0.13,N
26,46000,Hipotecado,3.0,Educação,G,5000,19.16,1,0.11,N
23,63150,Hipotecado,7.0,Médico,B,12000,9.91,0,0.19,N
32,24000,Próprio,1.0,Médico,A,2000,7.29,0,0.08,N
31,34000,Hipotecado,3.0,Educação,A,13500,7.66,0,0.4,N
33,120000,Hipotecado,3.0,Médico,A,14000,7.29,0,0.12,N
22,45000,Alugado,3.0,Educação,B,5000,11.11,0,0.11,N
26,126000,Hipotecado,4.0,Quitação de dívidas,C,7500,13.92,0,0.06,N
24,50000,Alugado,1.0,Empreendimento,A,4000,7.88,0,0.08,N
32,75000,Alugado,3.0,Empreendimento,D,12800,14.74,0,0.17,S
24,27600,Próprio,8.0,Médico,A,7000,7.9,0,0.25,N
26,93000,Hipotecado,0.0,Quitação de dívidas,A,8000,6.99,0,0.09,N
24,141000,Próprio,8.0,Pessoal,A,10000,7.49,0,0.07,N
31,85000,Alugado,5.0,Pessoal,C,12000,15.27,0,0.14,N
33,34800,Alugado,17.0,Reforma Casa,B,14125,10.37,1,0.41,N
35,70000,Alugado,5.0,Reforma Casa,A,9600,5.42,0,0.14,N
32,66000,Alugado,4.0,Reforma Casa,A,20000,8.9,0,0.3,N
